name,navicode,latitude,longitude,type,username,expire
스타벅스 목포이마트,3232*767,34.811595,126.425164,1,admin,20260806
스타벅스 목포용해DT,3232*768,34.822177,126.394151,1,admin,20260806
스타벅스 목포남악,3232*769,34.813142,126.461725,1,admin,20260806
스타벅스 전남도청DT,3232*770,34.810272,126.460603,1,admin,20260806
스타벅스 순천연향,3232*771,34.952252,127.518725,1,admin,20260806
스타벅스 순천신대,3232*772,34.933472,127.550242,1,admin,20260806
스타벅스 순천호수공원,3232*773,34.968146,127.523261,1,admin,20260806
스타벅스 순천조례,3232*774,34.971989,127.520958,1,admin,20260806
스타벅스 순천용당DT,3232*775,34.980161,127.485398,1,admin,20260806
스타벅스 순천팔마DT,3232*776,34.935133,127.521687,1,admin,20260806
스타벅스 순천이마트,3232*777,34.942564,127.508452,1,admin,20260806
스타벅스 순천오천,3232*778,34.937138,127.495396,1,admin,20260806
스타벅스 여수해양공원,3232*779,34.738437,127.744285,1,admin,20260806
스타벅스 여수학동DT,3232*780,34.761510,127.660968,1,admin,20260806
스타벅스 여수웅천,3232*781,34.746166,127.671046,1,admin,20260806
스타벅스 여수둔덕DT,3232*782,34.768947,127.697469,1,admin,20260806
스타벅스 여수여서,3232*783,34.752883,127.704195,1,admin,20260806
스타벅스 여수여천,3232*784,34.759840,127.667034,1,admin,20260806
스타벅스 더여수돌산DT,3232*785,34.727515,127.743784,1,admin,20260806
스타벅스 여수신월DT,3232*786,34.724694,127.708871,1,admin,20260806
스타벅스 여수마리나,3232*787,34.740371,127.677847,1,admin,20260806
스타벅스 전남화순DT,3232*788,35.068527,126.988767,1,admin,20260806
스타벅스 전남나주,3232*789,35.022514,126.788058,1,admin,20260806
스타벅스 나주혁신DT,3232*790,35.021272,126.803045,1,admin,20260806
스타벅스 전북남원DT,3232*791,35.403873,127.382880,1,admin,20260806
스타벅스 익산모현,3232*792,35.948353,126.942392,1,admin,20260806
스타벅스 익산영등DT,3232*793,35.959316,126.968766,1,admin,20260806
스타벅스 익산영등,3232*794,35.958206,126.973766,1,admin,20260806
스타벅스 익산어양,3232*795,35.964547,126.980228,1,admin,20260806
스타벅스 익산동산DT,3232*796,35.928958,126.958374,1,admin,20260806
스타벅스 전주송천DT,3232*797,35.867469,127.121929,1,admin,20260806
스타벅스 전북대병원DT,3232*798,35.841630,127.137024,1,admin,20260806
스타벅스 전주혁신도시,3232*799,35.838110,127.059364,1,admin,20260806
스타벅스 전주덕진광장DT,3232*800,35.842878,127.124205,1,admin,20260806
스타벅스 전북대,3232*801,35.842915,127.126823,1,admin,20260806
스타벅스 전주에코DT,3232*802,35.882219,127.131900,1,admin,20260806
스타벅스 전주에코시티,3232*803,35.873080,127.124589,1,admin,20260806
스타벅스 전주인후DT,3232*804,35.825745,127.164448,1,admin,20260806
스타벅스 전주호성DT,3232*805,35.863629,127.150794,1,admin,20260806
스타벅스 전주만성DT,3232*806,35.836612,127.077815,1,admin,20260806
스타벅스 전주IC DT,3232*807,35.868018,127.074447,1,admin,20260806
스타벅스 전주아중DT,3232*808,35.828230,127.173161,1,admin,20260806
스타벅스 전주시청,3232*809,35.825678,127.146605,1,admin,20260806
스타벅스 전주평화DT,3232*810,35.788482,127.131075,1,admin,20260806
스타벅스 전주백제대로DT,3232*811,35.814654,127.123414,1,admin,20260806
스타벅스 전주효자DT,3232*812,35.805550,127.111153,1,admin,20260806
스타벅스 전주서신,3232*813,35.834597,127.116132,1,admin,20260806
스타벅스 전주홍산로,3232*814,35.814820,127.106247,1,admin,20260806
스타벅스 전주한옥마을,3232*815,35.813452,127.148558,1,admin,20260806
스타벅스 전북도청,3232*816,35.815628,127.109217,1,admin,20260806
스타벅스 전주경원,3232*817,35.819775,127.144494,1,admin,20260806
스타벅스 전주신시가지,3232*818,35.817258,127.101759,1,admin,20260806
스타벅스 전주이마트,3232*819,35.832320,127.120230,1,admin,20260806
스타벅스 전주효천DT,3232*820,35.800789,127.099306,1,admin,20260806
스타벅스 전북정읍DT,3232*821,35.570511,126.851867,1,admin,20260806
스타벅스 군산나운DT,3232*822,35.962771,126.695586,1,admin,20260806
스타벅스 군산수송,3232*823,35.964213,126.717207,1,admin,20260806
스타벅스 군산대,3232*824,35.945739,126.685965,1,admin,20260806
스타벅스 군산이마트,3232*825,35.982677,126.734952,1,admin,20260806
스타벅스 군산조촌DT,3232*826,35.966957,126.734627,1,admin,20260806
스타벅스 군산수송DT,3232*827,35.958837,126.714630,1,admin,20260806
스타벅스 공주신관,3232*828,36.474648,127.140030,1,admin,20260806
스타벅스 공주DT,3232*829,36.468150,127.142740,1,admin,20260806
스타벅스 논산중앙,3232*830,36.201250,127.089906,1,admin,20260806
스타벅스 논산내동DT,3232*831,36.182125,127.099793,1,admin,20260806
스타벅스 충남보령DT,3232*832,36.341089,126.589233,1,admin,20260806
스타벅스 대천해수욕장,3232*833,36.314893,126.512116,1,admin,20260806
스타벅스 충남부여DT,3232*834,36.284039,126.922180,1,admin,20260806
스타벅스 서산예천DT,3232*835,36.771727,126.440171,1,admin,20260806
스타벅스 서산호수,3232*836,36.776653,126.448646,1,admin,20260806
스타벅스 서산석남DT,3232*837,36.764848,126.453134,1,admin,20260806
스타벅스 천안신부,3232*838,36.819309,127.157715,1,admin,20260806
스타벅스 천안청당,3232*839,36.785752,127.157555,1,admin,20260806
스타벅스 천안안서,3232*840,36.830087,127.179779,1,admin,20260806
스타벅스 천안IC DT,3232*841,36.820250,127.161500,1,admin,20260806
스타벅스 천안원성DT,3232*842,36.804011,127.158508,1,admin,20260806
스타벅스 신세계천안아산,3232*843,36.820288,127.156933,1,admin,20260806
스타벅스 천안청당신도시,3232*844,36.781377,127.152852,1,admin,20260806
스타벅스 천안대로DT,3232*845,36.795121,127.164257,1,admin,20260806
스타벅스 천안서북이마트,3232*846,36.838876,127.122399,1,admin,20260806
스타벅스 천안백석,3232*847,36.823793,127.121751,1,admin,20260806
스타벅스 천안불당DT,3232*848,36.805399,127.106090,1,admin,20260806
스타벅스 천안서부대로DT,3232*849,36.803680,127.126990,1,admin,20260806
스타벅스 천안두정역DT,3232*850,36.832879,127.146316,1,admin,20260806
스타벅스 천안시청,3232*851,36.816537,127.106565,1,admin,20260806
스타벅스 천안쌍용역,3232*852,36.793123,127.122230,1,admin,20260806
스타벅스 천안신불당,3232*853,36.812323,127.108287,1,admin,20260806
스타벅스 천안성정DT,3232*854,36.825394,127.140351,1,admin,20260806
스타벅스 천안불당,3232*855,36.810010,127.110961,1,admin,20260806
스타벅스 천안두정,3232*856,36.833981,127.134838,1,admin,20260806
스타벅스 천안이마트,3232*857,36.796031,127.127260,1,admin,20260806
스타벅스 천안불당신도시,3232*858,36.820422,127.109658,1,admin,20260806
스타벅스 천안업성레이크,3232*859,36.845535,127.138131,1,admin,20260806
스타벅스 갤러리아센터시티,3232*860,36.800459,127.104689,1,admin,20260806
스타벅스 천안번영로DT,3232*861,36.850925,127.124607,1,admin,20260806
스타벅스 충남홍성DT,3232*862,36.609624,126.663575,1,admin,20260806
스타벅스 충남도청,3232*863,36.657045,126.681439,1,admin,20260806
스타벅스 계룡대로DT,3232*864,36.288465,127.244408,1,admin,20260806
스타벅스 계룡대실DT,3232*865,36.268265,127.259600,1,admin,20260806
스타벅스 당진시곡DT,3232*866,36.903029,126.683873,1,admin,20260806
스타벅스 당진문예의전당,3232*867,36.891205,126.638986,1,admin,20260806
스타벅스 당진시청,3232*868,36.888004,126.647166,1,admin,20260806
스타벅스 아산방축DT,3232*869,36.783651,126.992699,1,admin,20260806
스타벅스 아산배방,3232*870,36.774847,127.053906,1,admin,20260806
스타벅스 아산탕정,3232*871,36.798663,127.058333,1,admin,20260806
스타벅스 아산용화,3232*872,36.774397,127.008545,1,admin,20260806
스타벅스 아산권곡,3232*873,36.788475,127.015954,1,admin,20260806
스타벅스 아산탕정역,3232*874,36.787036,127.083771,1,admin,20260806
스타벅스 아산모종,3232*875,36.776300,127.028425,1,admin,20260806
스타벅스 천안아산역,3232*876,36.797450,127.105762,1,admin,20260806
스타벅스 청주용암DT,3232*877,36.607509,127.503947,1,admin,20260806
스타벅스 청주용담DT,3232*878,36.634172,127.505110,1,admin,20260806
스타벅스 청주서문,3232*879,36.635373,127.486041,1,admin,20260806
스타벅스 충북도청,3232*880,36.634270,127.491049,1,admin,20260806
스타벅스 청주동남,3232*881,36.615490,127.516437,1,admin,20260806
스타벅스 충주호암DT,3232*882,36.959057,127.923732,1,admin,20260806
스타벅스 충주시청DT,3232*883,36.990066,127.928756,1,admin,20260806
스타벅스 충주터미널,3232*884,36.980662,127.915191,1,admin,20260806
스타벅스 충주연수,3232*885,36.982721,127.939889,1,admin,20260806
스타벅스 충주교현DT,3232*886,36.966956,127.947386,1,admin,20260806
스타벅스 충북혁신도시,3232*887,36.908714,127.542941,1,admin,20260806
스타벅스 제천DT,3232*888,37.143691,128.213266,1,admin,20260806
스타벅스 제천하소DT,3232*889,37.135855,128.199182,1,admin,20260806
스타벅스 제천장락DT,3232*890,37.149567,128.226432,1,admin,20260806
스타벅스 청주비하DT,3232*891,36.638464,127.422338,1,admin,20260806
스타벅스 청주오송,3232*892,36.629803,127.333263,1,admin,20260806
스타벅스 청주봉명DT,3232*893,36.646768,127.464561,1,admin,20260806
스타벅스 청주강서,3232*894,36.625391,127.429613,1,admin,20260806
스타벅스 청주지웰시티,3232*895,36.643657,127.427020,1,admin,20260806
스타벅스 현대충청,3232*896,36.644407,127.426305,1,admin,20260806
스타벅스 청주터미널,3232*897,36.626368,127.432425,1,admin,20260806
스타벅스 오송바이오산업단지,3232*898,36.632619,127.327236,1,admin,20260806
스타벅스 청주서현,3232*899,36.617812,127.429247,1,admin,20260806
스타벅스 청주복대지웰,3232*900,36.641580,127.428199,1,admin,20260806
스타벅스 오송파라곤,3232*901,36.619824,127.315230,1,admin,20260806
스타벅스 청주이마트,3232*902,36.601146,127.474681,1,admin,20260806
스타벅스 청주사직DT,3232*903,36.635906,127.481156,1,admin,20260806
스타벅스 청주성화,3232*904,36.617611,127.446086,1,admin,20260806
스타벅스 충북대,3232*905,36.633965,127.459715,1,admin,20260806
스타벅스 충북대학교병원,3232*906,36.623939,127.461400,1,admin,20260806
스타벅스 청주분평DT,3232*907,36.605664,127.494821,1,admin,20260806
스타벅스 충북대캠퍼스,3232*908,36.627595,127.458507,1,admin,20260806
스타벅스 오창호수공원,3232*909,36.712751,127.427283,1,admin,20260806
스타벅스 청주율량DT,3232*910,36.666230,127.493207,1,admin,20260806
스타벅스 오창과학단지,3232*911,36.716466,127.423272,1,admin,20260806
스타벅스 청주주성,3232*912,36.671428,127.496933,1,admin,20260806
스타벅스 오창2산단,3232*913,36.732073,127.449771,1,admin,20260806
스타벅스 충북혁신덕산,3232*914,36.899775,127.529365,1,admin,20260806
스타벅스 제주에듀시티,3232*915,33.291788,126.284407,1,admin,20260806
스타벅스 제주성산DT,3232*916,33.449718,126.920701,1,admin,20260806
스타벅스 제주중문DT,3232*917,33.254998,126.415906,1,admin,20260806
스타벅스 제주송악산,3232*918,33.206799,126.290035,1,admin,20260806
스타벅스 서귀포DT,3232*919,33.249278,126.506523,1,admin,20260806
스타벅스 성산일출봉,3232*920,33.462865,126.935544,1,admin,20260806
스타벅스 제주중문,3232*921,33.251128,126.412752,1,admin,20260806
스타벅스 서귀포올레,3232*922,33.248302,126.563778,1,admin,20260806
스타벅스 제주모슬포DT,3232*923,33.227287,126.257888,1,admin,20260806
스타벅스 제주서귀포남원DT,3232*924,33.282883,126.718877,1,admin,20260806
스타벅스 제주도남DT,3232*925,33.480342,126.523557,1,admin,20260806
스타벅스 제주협재,3232*926,33.393839,126.240490,1,admin,20260806
스타벅스 제주외도DT,3232*927,33.492333,126.427066,1,admin,20260806
스타벅스 제주삼화DT,3232*928,33.511769,126.580473,1,admin,20260806
스타벅스 제주시청,3232*929,33.500516,126.529711,1,admin,20260806
스타벅스 제주함덕,3232*930,33.542511,126.668567,1,admin,20260806
스타벅스 제주애월DT,3232*931,33.472780,126.348739,1,admin,20260806
스타벅스 제주칠성,3232*932,33.513349,126.525244,1,admin,20260806
스타벅스 제주노형,3232*933,33.487811,126.481861,1,admin,20260806
스타벅스 제주용담DT,3232*934,33.512345,126.484564,1,admin,20260806
스타벅스 신제주이마트,3232*935,33.484789,126.480346,1,admin,20260806
스타벅스 제주세화DT,3232*936,33.522997,126.853093,1,admin,20260806
스타벅스 제주노형로,3232*937,33.483441,126.476159,1,admin,20260806
스타벅스 제주노형DT,3232*938,33.490850,126.474278,1,admin,20260806
스타벅스 제주한라수목원DT,3232*939,33.469020,126.484586,1,admin,20260806
스타벅스 제주서해안로DT,3232*940,33.516786,126.503555,1,admin,20260806
스타벅스 제주일도DT,3232*941,33.507328,126.540898,1,admin,20260806
스타벅스 제주공항DT,3232*942,33.500566,126.505484,1,admin,20260806
스타벅스 제주한담해변DT,3232*943,33.458183,126.311230,1,admin,20260806
스타벅스 더제주송당파크R,3232*944,33.435446,126.731393,1,admin,20260806
스타벅스 제주평화로DT,3232*945,33.463293,126.450998,1,admin,20260806
스타벅스 세종보람,3232*946,36.477332,127.286519,1,admin,20260806
스타벅스 세종새롬,3232*947,36.486467,127.250852,1,admin,20260806
스타벅스 세종어진R,3232*948,36.508235,127.261047,1,admin,20260806
스타벅스 세종종촌,3232*949,36.504112,127.249381,1,admin,20260806
스타벅스 세종첫마을,3232*950,36.480181,127.261633,1,admin,20260806
스타벅스 세종이마트,3232*951,36.471012,127.251081,1,admin,20260806
스타벅스 세종청사,3232*952,36.504511,127.270199,1,admin,20260806
스타벅스 세종아름,3232*953,36.511635,127.242571,1,admin,20260806
스타벅스 세종반곡,3232*954,36.497856,127.310047,1,admin,20260806
스타벅스 세종한솔,3232*955,36.480081,127.253465,1,admin,20260806
스타벅스 세종소담,3232*956,36.485755,127.300509,1,admin,20260806
스타벅스 세종금강DT,3232*957,36.476054,127.277498,1,admin,20260806
스타벅스 세종충남대학교병원,3232*958,36.518672,127.257174,1,admin,20260806
스타벅스 가평설악IC DT,3232*959,37.679053,127.486382,1,admin,20260806
스타벅스 남이섬,3232*960,37.806624,127.525270,1,admin,20260806
스타벅스 소노캄고양,3232*961,37.662855,126.750513,1,admin,20260806
스타벅스 일산애니골DT,3232*962,37.674875,126.793644,1,admin,20260806
스타벅스 동국대일산병원,3232*963,37.676459,126.806486,1,admin,20260806
스타벅스 일산풍동DT,3232*964,37.662091,126.800900,1,admin,20260806
스타벅스 백석중앙로,3232*965,37.641100,126.790987,1,admin,20260806
스타벅스 일산식사,3232*966,37.678174,126.812039,1,admin,20260806
스타벅스 풍산이마트,3232*967,37.673769,126.786883,1,admin,20260806
스타벅스 백석역DT,3232*968,37.643938,126.787386,1,admin,20260806
스타벅스 백석,3232*969,37.643888,126.786153,1,admin,20260806
스타벅스 라페스타광장,3232*970,37.659671,126.770161,1,admin,20260806
스타벅스 일산백마,3232*971,37.657074,126.788070,1,admin,20260806
스타벅스 웨스턴돔B,3232*972,37.654405,126.773302,1,admin,20260806
스타벅스 마두역,3232*973,37.652965,126.776768,1,admin,20260806
스타벅스 일산동구청,3232*974,37.656650,126.772598,1,admin,20260806
스타벅스 고양대로DT,3232*975,37.677601,126.796162,1,admin,20260806
스타벅스 일산하늘마을,3232*976,37.677568,126.782397,1,admin,20260806
스타벅스 과천DT,3232*977,37.439291,126.993813,1,admin,20260806
스타벅스 과천이마트,3232*978,37.426494,126.991640,1,admin,20260806
스타벅스 과천,3232*979,37.428210,126.991015,1,admin,20260806
스타벅스 과천지식정보타운,3232*980,37.413536,126.980303,1,admin,20260806
스타벅스 광명하안대로,3232*981,37.461684,126.878370,1,admin,20260806
스타벅스 철산역,3232*982,37.476427,126.867795,1,admin,20260806
스타벅스 광명역,3232*983,37.416741,126.882009,1,admin,20260806
스타벅스 광명소하DT,3232*984,37.434839,126.879269,1,admin,20260806
스타벅스 광명소하,3232*985,37.448660,126.883959,1,admin,20260806
스타벅스 광명사거리역,3232*986,37.479895,126.854325,1,admin,20260806
스타벅스 철산로데오,3232*987,37.473966,126.869351,1,admin,20260806
스타벅스 광명하안,3232*988,37.462605,126.880577,1,admin,20260806
스타벅스 광명철산,3232*989,37.475304,126.866126,1,admin,20260806
스타벅스 광명AK,3232*990,37.418832,126.883101,1,admin,20260806
스타벅스 광명롯데몰,3232*991,37.423113,126.884699,1,admin,20260806
스타벅스 경기광주쌍령DT,3232*992,37.398751,127.273318,1,admin,20260806
스타벅스 경기광주신현DT,3232*993,37.360050,127.153125,1,admin,20260806
스타벅스 경기광주송정DT,3232*994,37.416384,127.272570,1,admin,20260806
스타벅스 경기광주,3232*995,37.409785,127.260213,1,admin,20260806
스타벅스 경기광주초월역DT,3232*996,37.374402,127.298258,1,admin,20260806
스타벅스 경기광주IC DT,3232*997,37.405681,127.231238,1,admin,20260806
스타벅스 곤지암IC DT,3232*998,37.355682,127.325248,1,admin,20260806
스타벅스 경기광주태전,3232*999,37.382534,127.233161,1,admin,20260806
스타벅스 구리갈매역,3232*1000,37.633967,127.115944,1,admin,20260806
스타벅스 구리돌다리,3232*1001,37.600585,127.141922,1,admin,20260806
스타벅스 구리갈매DT,3232*1002,37.632370,127.122600,1,admin,20260806
스타벅스 구리장자호수,3232*1003,37.587252,127.139874,1,admin,20260806
스타벅스 구리인창DT,3232*1004,37.605680,127.139280,1,admin,20260806
스타벅스 구리수택,3232*1005,37.588465,127.138136,1,admin,20260806
스타벅스 구리토평DT,3232*1006,37.584632,127.147385,1,admin,20260806
스타벅스 산본사거리,3232*1007,37.372658,126.935735,1,admin,20260806
스타벅스 산본,3232*1008,37.360614,126.931744,1,admin,20260806
스타벅스 산본역,3232*1009,37.358413,126.932192,1,admin,20260806
스타벅스 산본동,3232*1010,37.365491,126.929426,1,admin,20260806
스타벅스 금정AK,3232*1011,37.372279,126.944863,1,admin,20260806
스타벅스 산본역서부사거리,3232*1012,37.357805,126.930669,1,admin,20260806
스타벅스 다산지금,3232*1013,37.600542,127.174302,1,admin,20260806
스타벅스 남양주연평DT,3232*1014,37.711527,127.185528,1,admin,20260806
스타벅스 다산진건,3232*1015,37.624813,127.152582,1,admin,20260806
스타벅스 도농역,3232*1016,37.611129,127.164199,1,admin,20260806
스타벅스 남양주진접DT,3232*1017,37.722881,127.190297,1,admin,20260806
스타벅스 리버사이드팔당DT,3232*1018,37.567114,127.228362,1,admin,20260806
스타벅스 별내불암로,3232*1019,37.650317,127.112364,1,admin,20260806
스타벅스 평내DT,3232*1020,37.647761,127.234694,1,admin,20260806
스타벅스 별내,3232*1021,37.647968,127.123399,1,admin,20260806
스타벅스 평내호평역,3232*1022,37.654036,127.242880,1,admin,20260806
스타벅스 더북한강R,3232*1023,37.612479,127.342021,1,admin,20260806
스타벅스 남양주화도DT,3232*1024,37.638996,127.303363,1,admin,20260806
스타벅스 다산DT,3232*1025,37.614240,127.155370,1,admin,20260806
스타벅스 남양주묵현DT,3232*1026,37.663100,127.302630,1,admin,20260806
스타벅스 다산이마트,3232*1027,37.608680,127.158420,1,admin,20260806
스타벅스 별내별가람역,3232*1028,37.668004,127.116959,1,admin,20260806
스타벅스 남양주삼패,3232*1029,37.591876,127.199562,1,admin,20260806
스타벅스 남양주행정타운,3232*1030,37.610756,127.168192,1,admin,20260806
스타벅스 판교유스페이스,3232*1031,37.401270,127.107533,1,admin,20260806
스타벅스 판교알파돔타워,3232*1032,37.394178,127.110645,1,admin,20260806
스타벅스 판교아비뉴프랑R,3232*1033,37.397211,127.113392,1,admin,20260806
스타벅스 야탑터미널,3232*1034,37.413494,127.128425,1,admin,20260806
스타벅스 분당이매,3232*1035,37.395040,127.122363,1,admin,20260806
스타벅스 분당율동공원,3232*1036,37.383850,127.149963,1,admin,20260806
스타벅스 정자동,3232*1037,37.363290,127.114074,1,admin,20260806
스타벅스 판교알파돔시티,3232*1038,37.394458,127.109362,1,admin,20260806
스타벅스 서판교,3232*1039,37.391423,127.077668,1,admin,20260806
스타벅스 판교브릿지타워,3232*1040,37.403324,127.099086,1,admin,20260806
스타벅스 판교역로,3232*1041,37.397310,127.111294,1,admin,20260806
스타벅스 서현,3232*1042,37.386010,127.125938,1,admin,20260806
스타벅스 수내로,3232*1043,37.380487,127.116594,1,admin,20260806
스타벅스 정자역,3232*1044,37.366824,127.106735,1,admin,20260806
스타벅스 분당구청,3232*1045,37.384112,127.120165,1,admin,20260806
스타벅스 뉴코아야탑,3232*1046,37.410413,127.127300,1,admin,20260806
스타벅스 미금역,3232*1047,37.350318,127.106655,1,admin,20260806
스타벅스 수내,3232*1048,37.379601,127.114752,1,admin,20260806
스타벅스 정자상떼뷰,3232*1049,37.370097,127.105680,1,admin,20260806
스타벅스 서현미래에셋,3232*1050,37.388006,127.123395,1,admin,20260806
스타벅스 야탑글라스,3232*1051,37.410845,127.129806,1,admin,20260806
스타벅스 정자,3232*1052,37.364875,127.106311,1,admin,20260806
스타벅스 분당서울대병원4,3232*1053,37.351041,127.124178,1,admin,20260806
스타벅스 분당서울대병원1,3232*1054,37.351041,127.124178,1,admin,20260806
스타벅스 서현N타운,3232*1055,37.385917,127.122076,1,admin,20260806
스타벅스 서현역,3232*1056,37.385897,127.124117,1,admin,20260806
스타벅스 오리역,3232*1057,37.338617,127.109225,1,admin,20260806
스타벅스 분당정자,3232*1058,37.371905,127.106885,1,admin,20260806
스타벅스 수내역,3232*1059,37.377758,127.113665,1,admin,20260806
스타벅스 정자아데나,3232*1060,37.360328,127.107744,1,admin,20260806
스타벅스 분당이마트,3232*1061,37.359062,127.120065,1,admin,20260806
스타벅스 판교H스퀘어,3232*1062,37.401220,127.108926,1,admin,20260806
스타벅스 오리역삼거리,3232*1063,37.340016,127.108332,1,admin,20260806
스타벅스 판교HIPEX,3232*1064,37.401209,127.110666,1,admin,20260806
스타벅스 판교도서관,3232*1065,37.389551,127.090909,1,admin,20260806
스타벅스 네이버1784,3232*1066,37.359112,127.105541,1,admin,20260806
스타벅스 미금역2001아울렛,3232*1067,37.349044,127.107453,1,admin,20260806
스타벅스 분당서현역AK R,3232*1068,37.384591,127.123183,1,admin,20260806
스타벅스 판교역힐스테이트,3232*1069,37.392433,127.110895,1,admin,20260806
스타벅스 수내역1번출구,3232*1070,37.378515,127.115790,1,admin,20260806
스타벅스 HD현대R&D센터,3232*1071,37.376478,127.104301,1,admin,20260806
스타벅스 분당궁내DT,3232*1072,37.370636,127.102071,1,admin,20260806
스타벅스 야탑역사거리,3232*1073,37.409500,127.130100,1,admin,20260806
스타벅스 남한산성입구역,3232*1074,37.449705,127.159463,1,admin,20260806
스타벅스 단대오거리역,3232*1075,37.443328,127.154577,1,admin,20260806
스타벅스 성남모란DT,3232*1076,37.429161,127.133443,1,admin,20260806
스타벅스 수원금곡,3232*1077,37.274910,126.954432,1,admin,20260806
스타벅스 수원세류DT,3232*1078,37.262923,127.011208,1,admin,20260806
스타벅스 수원호매실,3232*1079,37.274375,126.941263,1,admin,20260806
스타벅스 수원권선DT,3232*1080,37.246345,126.964025,1,admin,20260806
스타벅스 수원권선,3232*1081,37.246668,127.030958,1,admin,20260806
스타벅스 수원이마트,3232*1082,37.250080,127.021281,1,admin,20260806
스타벅스 수원세류역DT,3232*1083,37.243791,127.017207,1,admin,20260806
스타벅스 수원롯데백화점2F,3232*1084,37.264868,126.998456,1,admin,20260806
스타벅스 수원고색동DT,3232*1085,37.239320,126.988719,1,admin,20260806
스타벅스 수원탑동DT,3232*1086,37.267119,126.971364,1,admin,20260806
스타벅스 수원연무DT,3232*1087,37.292180,127.028729,1,admin,20260806
스타벅스 북수원IC DT,3232*1088,37.307776,126.998330,1,admin,20260806
스타벅스 수원천천,3232*1089,37.297286,126.982671,1,admin,20260806
스타벅스 수원성균관대,3232*1090,37.298935,126.971577,1,admin,20260806
스타벅스 스타필드수원6F,3232*1091,37.287574,126.991554,1,admin,20260806
스타벅스 스타필드수원1F,3232*1092,37.287123,126.991599,1,admin,20260806
스타벅스 수원정자사거리DT,3232*1093,37.291196,127.004005,1,admin,20260806
스타벅스 수원종합운동장,3232*1094,37.301320,127.008798,1,admin,20260806
스타벅스 수원조원DT,3232*1095,37.295237,127.015770,1,admin,20260806
스타벅스 수원경수인계DT,3232*1096,37.270568,127.027566,1,admin,20260806
스타벅스 수원KBS DT,3232*1097,37.271122,127.035213,1,admin,20260806
스타벅스 수원인계DT,3232*1098,37.267938,127.027948,1,admin,20260806
스타벅스 수원이비스,3232*1099,37.259099,127.031155,1,admin,20260806
스타벅스 수원매산,3232*1100,37.267382,127.002695,1,admin,20260806
스타벅스 동수원DT,3232*1101,37.278110,127.033950,1,admin,20260806
스타벅스 수원인계,3232*1102,37.265499,127.032902,1,admin,20260806
스타벅스 아주대,3232*1103,37.279696,127.043340,1,admin,20260806
스타벅스 수원성빈센트병원,3232*1104,37.277866,127.027952,1,admin,20260806
스타벅스 수원화성행궁,3232*1105,37.283349,127.015668,1,admin,20260806
스타벅스 수원나혜석거리,3232*1106,37.264256,127.034163,1,admin,20260806
스타벅스 수원경인일보,3232*1107,37.261464,127.034631,1,admin,20260806
스타벅스 수원역AK R,3232*1108,37.266832,127.000068,1,admin,20260806
스타벅스 시흥대야DT,3232*1109,37.441713,126.787757,1,admin,20260806
스타벅스 배곧아브뉴프랑,3232*1110,37.368200,126.729400,1,admin,20260806
스타벅스 시흥대야동,3232*1111,37.441740,126.791869,1,admin,20260806
스타벅스 배곧신도시,3232*1112,37.369269,126.730361,1,admin,20260806
스타벅스 시흥대야,3232*1113,37.443912,126.790755,1,admin,20260806
스타벅스 시흥P.아울렛 3F,3232*1114,37.379754,126.736396,1,admin,20260806
스타벅스 시흥P.아울렛 1F,3232*1115,37.379754,126.736396,1,admin,20260806
스타벅스 시화로데오,3232*1116,37.344660,126.737322,1,admin,20260806
스타벅스 시흥월곶,3232*1117,37.389462,126.738860,1,admin,20260806
스타벅스 물왕호수,3232*1118,37.382917,126.840701,1,admin,20260806
스타벅스 시흥장현,3232*1119,37.378250,126.789078,1,admin,20260806
스타벅스 시흥능곡역,3232*1120,37.370641,126.807497,1,admin,20260806
스타벅스 시흥목감DT,3232*1121,37.377942,126.850140,1,admin,20260806
스타벅스 시흥은계,3232*1122,37.437515,126.801633,1,admin,20260806
스타벅스 안산고잔센트럴타워,3232*1123,37.318914,126.834241,1,admin,20260806
스타벅스 안산상공회의소,3232*1124,37.318868,126.826297,1,admin,20260806
스타벅스 고잔이마트,3232*1125,37.303177,126.812842,1,admin,20260806
스타벅스 안산문화광장,3232*1126,37.310298,126.830517,1,admin,20260806
스타벅스 안산중앙,3232*1127,37.318899,126.837464,1,admin,20260806
스타벅스 안산중앙역,3232*1128,37.317236,126.837469,1,admin,20260806
스타벅스 안산트레이더스,3232*1129,37.331038,126.784837,1,admin,20260806
스타벅스 안산물의광장,3232*1130,37.313182,126.829583,1,admin,20260806
스타벅스 안성석정DT,3232*1131,37.010463,127.262088,1,admin,20260806
스타벅스 안성공도DT,3232*1132,37.009411,127.200801,1,admin,20260806
스타벅스 안성서동대로DT,3232*1133,37.004817,127.182089,1,admin,20260806
스타벅스 안성계동DT,3232*1134,36.986065,127.267837,1,admin,20260806
스타벅스 스타필드안성R,3232*1135,36.994106,127.146958,1,admin,20260806
스타벅스 호계지식산업센터,3232*1136,37.372519,126.948725,1,admin,20260806
스타벅스 평촌역DT,3232*1137,37.396509,126.971235,1,admin,20260806
스타벅스 안양범계,3232*1138,37.391692,126.953779,1,admin,20260806
스타벅스 안양운동장사거리DT,3232*1139,37.401110,126.949208,1,admin,20260806
스타벅스 범계역,3232*1140,37.389849,126.949818,1,admin,20260806
스타벅스 안양호계DT,3232*1141,37.366561,126.956011,1,admin,20260806
스타벅스 평촌호계,3232*1142,37.383090,126.959848,1,admin,20260806
