name,navicode,latitude,longitude,type
스타벅스 세종종촌,3232A949,36.504112,127.249381,1
스타벅스 세종첫마을,3232A950,36.480181,127.261633,1
스타벅스 세종이마트,3232A951,36.471012,127.251081,1
스타벅스 세종청사,3232A952,36.504511,127.270199,1
스타벅스 세종아름,3232A953,36.511635,127.242571,1
스타벅스 세종반곡,3232A954,36.497856,127.310047,1
스타벅스 세종한솔,3232A955,36.480081,127.253465,1
스타벅스 세종소담,3232A956,36.485755,127.300509,1
스타벅스 세종금강DT,3232A957,36.476054,127.277498,1
스타벅스 세종충남대학교병원,3232A958,36.518672,127.257174,1
스타벅스 가평설악IC DT,3232A959,37.679053,127.486382,1
스타벅스 남이섬,3232A960,37.806624,127.525270,1
스타벅스 소노캄고양,3232A961,37.662855,126.750513,1
스타벅스 일산애니골DT,3232A962,37.674875,126.793644,1
스타벅스 동국대일산병원,3232A963,37.676459,126.806486,1
스타벅스 일산풍동DT,3232A964,37.662091,126.800900,1
스타벅스 백석중앙로,3232A965,37.641100,126.790987,1
스타벅스 일산식사,3232A966,37.678174,126.812039,1
스타벅스 풍산이마트,3232A967,37.673769,126.786883,1
스타벅스 백석역DT,3232A968,37.643938,126.787386,1
스타벅스 백석,3232A969,37.643888,126.786153,1
스타벅스 라페스타광장,3232A970,37.659671,126.770161,1
스타벅스 일산백마,3232A971,37.657074,126.788070,1
스타벅스 웨스턴돔B,3232A972,37.654405,126.773302,1
스타벅스 마두역,3232A973,37.652965,126.776768,1
스타벅스 일산동구청,3232A974,37.656650,126.772598,1
스타벅스 고양대로DT,3232A975,37.677601,126.796162,1
스타벅스 일산하늘마을,3232A976,37.677568,126.782397,1
스타벅스 과천DT,3232A977,37.439291,126.993813,1
스타벅스 과천이마트,3232A978,37.426494,126.991640,1
스타벅스 과천,3232A979,37.428210,126.991015,1
스타벅스 과천지식정보타운,3232A980,37.413536,126.980303,1
스타벅스 광명하안대로,3232A981,37.461684,126.878370,1
스타벅스 철산역,3232A982,37.476427,126.867795,1
스타벅스 광명역,3232A983,37.416741,126.882009,1
스타벅스 광명소하DT,3232A984,37.434839,126.879269,1
스타벅스 광명소하,3232A985,37.448660,126.883959,1
스타벅스 광명사거리역,3232A986,37.479895,126.854325,1
스타벅스 철산로데오,3232A987,37.473966,126.869351,1
스타벅스 광명하안,3232A988,37.462605,126.880577,1
스타벅스 광명철산,3232A989,37.475304,126.866126,1
스타벅스 광명AK,3232A990,37.418832,126.883101,1
스타벅스 광명롯데몰,3232A991,37.423113,126.884699,1
스타벅스 경기광주쌍령DT,3232A992,37.398751,127.273318,1
스타벅스 경기광주신현DT,3232A993,37.360050,127.153125,1
스타벅스 경기광주송정DT,3232A994,37.416384,127.272570,1
스타벅스 경기광주,3232A995,37.409785,127.260213,1
스타벅스 경기광주초월역DT,3232A996,37.374402,127.298258,1
스타벅스 경기광주IC DT,3232A997,37.405681,127.231238,1
스타벅스 곤지암IC DT,3232A998,37.355682,127.325248,1
스타벅스 경기광주태전,3232A999,37.382534,127.233161,1
스타벅스 구리갈매역,3232A1000,37.633967,127.115944,1
스타벅스 구리돌다리,3232A1001,37.600585,127.141922,1
스타벅스 구리갈매DT,3232A1002,37.632370,127.122600,1
스타벅스 구리장자호수,3232A1003,37.587252,127.139874,1
스타벅스 구리인창DT,3232A1004,37.605680,127.139280,1
스타벅스 구리수택,3232A1005,37.588465,127.138136,1
스타벅스 구리토평DT,3232A1006,37.584632,127.147385,1
스타벅스 산본사거리,3232A1007,37.372658,126.935735,1
스타벅스 산본,3232A1008,37.360614,126.931744,1
스타벅스 산본역,3232A1009,37.358413,126.932192,1
스타벅스 산본동,3232A1010,37.365491,126.929426,1
스타벅스 금정AK,3232A1011,37.372279,126.944863,1
스타벅스 산본역서부사거리,3232A1012,37.357805,126.930669,1
스타벅스 다산지금,3232A1013,37.600542,127.174302,1
스타벅스 남양주연평DT,3232A1014,37.711527,127.185528,1
스타벅스 다산진건,3232A1015,37.624813,127.152582,1
스타벅스 도농역,3232A1016,37.611129,127.164199,1
스타벅스 남양주진접DT,3232A1017,37.722881,127.190297,1
스타벅스 리버사이드팔당DT,3232A1018,37.567114,127.228362,1
스타벅스 별내불암로,3232A1019,37.650317,127.112364,1
스타벅스 평내DT,3232A1020,37.647761,127.234694,1
스타벅스 별내,3232A1021,37.647968,127.123399,1
스타벅스 평내호평역,3232A1022,37.654036,127.242880,1
스타벅스 더북한강R,3232A1023,37.612479,127.342021,1
스타벅스 남양주화도DT,3232A1024,37.638996,127.303363,1
스타벅스 다산DT,3232A1025,37.614240,127.155370,1
스타벅스 남양주묵현DT,3232A1026,37.663100,127.302630,1
스타벅스 다산이마트,3232A1027,37.608680,127.158420,1
스타벅스 별내별가람역,3232A1028,37.668004,127.116959,1
스타벅스 남양주삼패,3232A1029,37.591876,127.199562,1
스타벅스 남양주행정타운,3232A1030,37.610756,127.168192,1
스타벅스 판교유스페이스,3232A1031,37.401270,127.107533,1
스타벅스 판교알파돔타워,3232A1032,37.394178,127.110645,1
스타벅스 판교아비뉴프랑R,3232A1033,37.397211,127.113392,1
스타벅스 야탑터미널,3232A1034,37.413494,127.128425,1
스타벅스 분당이매,3232A1035,37.395040,127.122363,1
스타벅스 분당율동공원,3232A1036,37.383850,127.149963,1
스타벅스 정자동,3232A1037,37.363290,127.114074,1
스타벅스 판교알파돔시티,3232A1038,37.394458,127.109362,1
스타벅스 서판교,3232A1039,37.391423,127.077668,1
스타벅스 판교브릿지타워,3232A1040,37.403324,127.099086,1
스타벅스 판교역로,3232A1041,37.397310,127.111294,1
스타벅스 서현,3232A1042,37.386010,127.125938,1
스타벅스 수내로,3232A1043,37.380487,127.116594,1
스타벅스 정자역,3232A1044,37.366824,127.106735,1
스타벅스 분당구청,3232A1045,37.384112,127.120165,1
스타벅스 뉴코아야탑,3232A1046,37.410413,127.127300,1
스타벅스 미금역,3232A1047,37.350318,127.106655,1
스타벅스 수내,3232A1048,37.379601,127.114752,1
스타벅스 정자상떼뷰,3232A1049,37.370097,127.105680,1
스타벅스 서현미래에셋,3232A1050,37.388006,127.123395,1
스타벅스 야탑글라스,3232A1051,37.410845,127.129806,1
스타벅스 정자,3232A1052,37.364875,127.106311,1
스타벅스 분당서울대병원4,3232A1053,37.351041,127.124178,1
스타벅스 분당서울대병원1,3232A1054,37.351041,127.124178,1
스타벅스 서현N타운,3232A1055,37.385917,127.122076,1
스타벅스 서현역,3232A1056,37.385897,127.124117,1
스타벅스 오리역,3232A1057,37.338617,127.109225,1
스타벅스 분당정자,3232A1058,37.371905,127.106885,1
스타벅스 수내역,3232A1059,37.377758,127.113665,1
스타벅스 정자아데나,3232A1060,37.360328,127.107744,1
스타벅스 분당이마트,3232A1061,37.359062,127.120065,1
스타벅스 판교H스퀘어,3232A1062,37.401220,127.108926,1
스타벅스 오리역삼거리,3232A1063,37.340016,127.108332,1
스타벅스 판교HIPEX,3232A1064,37.401209,127.110666,1
스타벅스 판교도서관,3232A1065,37.389551,127.090909,1
스타벅스 네이버1784,3232A1066,37.359112,127.105541,1
스타벅스 미금역2001아울렛,3232A1067,37.349044,127.107453,1
스타벅스 분당서현역AK R,3232A1068,37.384591,127.123183,1
스타벅스 판교역힐스테이트,3232A1069,37.392433,127.110895,1
스타벅스 수내역1번출구,3232A1070,37.378515,127.115790,1
스타벅스 HD현대R&D센터,3232A1071,37.376478,127.104301,1
스타벅스 분당궁내DT,3232A1072,37.370636,127.102071,1
스타벅스 야탑역사거리,3232A1073,37.409500,127.130100,1
스타벅스 남한산성입구역,3232A1074,37.449705,127.159463,1
스타벅스 단대오거리역,3232A1075,37.443328,127.154577,1
스타벅스 성남모란DT,3232A1076,37.429161,127.133443,1
스타벅스 수원금곡,3232A1077,37.274910,126.954432,1
스타벅스 수원세류DT,3232A1078,37.262923,127.011208,1
스타벅스 수원호매실,3232A1079,37.274375,126.941263,1
스타벅스 수원권선DT,3232A1080,37.246345,126.964025,1
스타벅스 수원권선,3232A1081,37.246668,127.030958,1
스타벅스 수원이마트,3232A1082,37.250080,127.021281,1
스타벅스 수원세류역DT,3232A1083,37.243791,127.017207,1
스타벅스 수원롯데백화점2F,3232A1084,37.264868,126.998456,1
스타벅스 수원고색동DT,3232A1085,37.239320,126.988719,1
스타벅스 수원탑동DT,3232A1086,37.267119,126.971364,1
스타벅스 수원연무DT,3232A1087,37.292180,127.028729,1
스타벅스 북수원IC DT,3232A1088,37.307776,126.998330,1
스타벅스 수원천천,3232A1089,37.297286,126.982671,1
스타벅스 수원성균관대,3232A1090,37.298935,126.971577,1
스타벅스 스타필드수원6F,3232A1091,37.287574,126.991554,1
스타벅스 스타필드수원1F,3232A1092,37.287123,126.991599,1
스타벅스 수원정자사거리DT,3232A1093,37.291196,127.004005,1
스타벅스 수원종합운동장,3232A1094,37.301320,127.008798,1
스타벅스 수원조원DT,3232A1095,37.295237,127.015770,1
스타벅스 수원경수인계DT,3232A1096,37.270568,127.027566,1
스타벅스 수원KBS DT,3232A1097,37.271122,127.035213,1
스타벅스 수원인계DT,3232A1098,37.267938,127.027948,1
스타벅스 수원이비스,3232A1099,37.259099,127.031155,1
스타벅스 수원매산,3232A1100,37.267382,127.002695,1
스타벅스 동수원DT,3232A1101,37.278110,127.033950,1
스타벅스 수원인계,3232A1102,37.265499,127.032902,1
스타벅스 아주대,3232A1103,37.279696,127.043340,1
스타벅스 수원성빈센트병원,3232A1104,37.277866,127.027952,1
스타벅스 수원화성행궁,3232A1105,37.283349,127.015668,1
스타벅스 수원나혜석거리,3232A1106,37.264256,127.034163,1
스타벅스 수원경인일보,3232A1107,37.261464,127.034631,1
스타벅스 수원역AK R,3232A1108,37.266832,127.000068,1
스타벅스 시흥대야DT,3232A1109,37.441713,126.787757,1
스타벅스 배곧아브뉴프랑,3232A1110,37.368200,126.729400,1
스타벅스 시흥대야동,3232A1111,37.441740,126.791869,1
스타벅스 배곧신도시,3232A1112,37.369269,126.730361,1
스타벅스 시흥대야,3232A1113,37.443912,126.790755,1
스타벅스 시흥P.아울렛 3F,3232A1114,37.379754,126.736396,1
스타벅스 시흥P.아울렛 1F,3232A1115,37.379754,126.736396,1
스타벅스 시화로데오,3232A1116,37.344660,126.737322,1
스타벅스 시흥월곶,3232A1117,37.389462,126.738860,1
스타벅스 물왕호수,3232A1118,37.382917,126.840701,1
스타벅스 시흥장현,3232A1119,37.378250,126.789078,1
스타벅스 시흥능곡역,3232A1120,37.370641,126.807497,1
스타벅스 시흥목감DT,3232A1121,37.377942,126.850140,1
스타벅스 시흥은계,3232A1122,37.437515,126.801633,1
스타벅스 안산고잔센트럴타워,3232A1123,37.318914,126.834241,1
스타벅스 안산상공회의소,3232A1124,37.318868,126.826297,1
스타벅스 고잔이마트,3232A1125,37.303177,126.812842,1
스타벅스 안산문화광장,3232A1126,37.310298,126.830517,1
스타벅스 안산중앙,3232A1127,37.318899,126.837464,1
스타벅스 안산중앙역,3232A1128,37.317236,126.837469,1
스타벅스 안산트레이더스,3232A1129,37.331038,126.784837,1
스타벅스 안산물의광장,3232A1130,37.313182,126.829583,1
스타벅스 안성석정DT,3232A1131,37.010463,127.262088,1
스타벅스 안성공도DT,3232A1132,37.009411,127.200801,1
스타벅스 안성서동대로DT,3232A1133,37.004817,127.182089,1
스타벅스 안성계동DT,3232A1134,36.986065,127.267837,1
스타벅스 스타필드안성R,3232A1135,36.994106,127.146958,1
스타벅스 호계지식산업센터,3232A1136,37.372519,126.948725,1
스타벅스 평촌역DT,3232A1137,37.396509,126.971235,1
스타벅스 안양범계,3232A1138,37.391692,126.953779,1
스타벅스 안양운동장사거리DT,3232A1139,37.401110,126.949208,1
스타벅스 범계역,3232A1140,37.389849,126.949818,1
스타벅스 안양호계DT,3232A1141,37.366561,126.956011,1
스타벅스 평촌호계,3232A1142,37.383090,126.959848,1
스타벅스 평촌로데오,3232A1143,37.392970,126.960582,1
스타벅스 평촌역사거리,3232A1144,37.395949,126.965092,1
스타벅스 안양비산DT,3232A1145,37.392543,126.942882,1
스타벅스 평촌아크로,3232A1146,37.392549,126.956297,1
스타벅스 범계로데오,3232A1147,37.391494,126.955122,1
스타벅스 인덕원역,3232A1148,37.400263,126.976314,1
스타벅스 안양덕현DT,3232A1149,37.371302,126.960220,1
스타벅스 안양이마트,3232A1150,37.398521,126.935224,1
스타벅스 안양역R,3232A1151,37.401964,126.922661,1
스타벅스 명학역,3232A1152,37.383707,126.934687,1
스타벅스 안양역,3232A1153,37.400285,126.922168,1
스타벅스 안양석수DT,3232A1154,37.431261,126.903338,1
스타벅스 안양일번가,3232A1155,37.399190,126.923686,1
스타벅스 양주옥정타운,3232A1156,37.818445,127.094130,1
스타벅스 양주송추DT,3232A1157,37.717529,126.973093,1
스타벅스 양주덕정역DT,3232A1158,37.838271,127.062979,1
스타벅스 양주고읍DT,3232A1159,37.803545,127.079392,1
스타벅스 양주광사DT,3232A1160,37.790746,127.072791,1
스타벅스 양주고읍,3232A1161,37.794628,127.079196,1
스타벅스 가나아트파크,3232A1162,37.726381,126.950080,1
스타벅스 양주옥정공원,3232A1163,37.821192,127.097458,1
스타벅스 양주회정DT,3232A1164,37.839584,127.054704,1
스타벅스 연천전곡DT,3232A1165,38.011827,127.068767,1
스타벅스 북오산IC DT,3232A1166,37.189820,127.058875,1
스타벅스 오산세교,3232A1167,37.176779,127.045583,1
스타벅스 오산갈곶DT,3232A1168,37.129186,127.071311,1
스타벅스 오산IC DT,3232A1169,37.142696,127.076853,1
스타벅스 오산시청,3232A1170,37.148625,127.074129,1
스타벅스 오산부산동DT,3232A1171,37.158994,127.092428,1
스타벅스 오산원동DT,3232A1172,37.144181,127.073877,1
스타벅스 서동탄DT,3232A1173,37.197419,127.064980,1
스타벅스 오산수청DT,3232A1174,37.162981,127.066693,1
스타벅스 용인세브란스병원,3232A1175,37.270723,127.147562,1
스타벅스 용인상하DT,3232A1176,37.259778,127.142453,1
스타벅스 용인언남,3232A1177,37.292629,127.122069,1
스타벅스 기흥역AK R,3232A1178,37.274654,127.116562,1
스타벅스 용인고매동,3232A1179,37.223175,127.114162,1
스타벅스 용인보라DT,3232A1180,37.255575,127.104577,1
스타벅스 용인동백DT,3232A1181,37.274595,127.141221,1
스타벅스 용인마북DT,3232A1182,37.294732,127.110293,1
스타벅스 용인기흥구청,3232A1183,37.280808,127.110877,1
스타벅스 수원IC DT,3232A1184,37.267241,127.074871,1
스타벅스 용인보정,3232A1185,37.320017,127.110840,1
스타벅스 구성트레이더스,3232A1186,37.305434,127.105468,1
스타벅스 강남대,3232A1187,37.271054,127.125999,1
스타벅스 용인하갈DT,3232A1188,37.249298,127.087736,1
스타벅스 용인흥덕DT,3232A1189,37.274841,127.071820,1
스타벅스 삼성디스플레이SDR,3232A1190,37.225417,127.087317,1
스타벅스 기흥테라타워,3232A1191,37.230764,127.071000,1
스타벅스 용인보정DT,3232A1192,37.321478,127.104161,1
스타벅스 한국민속촌DT,3232A1193,37.255933,127.116911,1
스타벅스 동백이마트,3232A1194,37.278145,127.151425,1
스타벅스 용인신갈DT,3232A1195,37.272777,127.110316,1
스타벅스 용인김량장DT,3232A1196,37.239640,127.210568,1
스타벅스 용인에버랜드,3232A1197,37.294988,127.203199,1
스타벅스 용인시청DT,3232A1198,37.240290,127.170935,1
스타벅스 용인처인구청,3232A1199,37.234764,127.202928,1
스타벅스 용인한숲시티,3232A1200,37.152464,127.173575,1
스타벅스 용인마평DT,3232A1201,37.233663,127.216811,1
스타벅스 용인역북,3232A1202,37.232254,127.188747,1
스타벅스 용인고림DT,3232A1203,37.243953,127.218063,1
스타벅스 용인모현DT,3232A1204,37.348976,127.249308,1
스타벅스 용인IC DT,3232A1205,37.251410,127.212133,1
스타벅스 의왕청계DT,3232A1206,37.388372,126.998385,1
스타벅스 의왕포일,3232A1207,37.396043,126.984350,1
스타벅스 의왕현대모비스,3232A1208,37.324696,126.951970,1
스타벅스 의왕내손,3232A1209,37.389127,126.976738,1
스타벅스 의왕롯데몰,3232A1210,37.375266,127.008631,1
스타벅스 의왕삼동DT,3232A1211,37.316653,126.957363,1
스타벅스 의정부예술의전당DT,3232A1212,37.733053,127.038848,1
스타벅스 의정부신곡DT,3232A1213,37.726826,127.064015,1
스타벅스 의정부용현DT,3232A1214,37.730390,127.084246,1
스타벅스 의정부공원,3232A1215,37.740103,127.047531,1
스타벅스 의정부민락,3232A1216,37.745451,127.093964,1
스타벅스 의정부회룡역DT,3232A1217,37.722373,127.047477,1
스타벅스 의정부녹양DT,3232A1218,37.758477,127.040289,1
스타벅스 의정부금오,3232A1219,37.753009,127.070461,1
스타벅스 신세계의정부2F,3232A1220,37.738288,127.046353,1
스타벅스 신세계의정부6F,3232A1221,37.737484,127.045757,1
스타벅스 의정부송산역DT,3232A1222,37.740164,127.085686,1
스타벅스 의정부민락타운,3232A1223,37.744429,127.098713,1
스타벅스 의정부장암DT,3232A1224,37.699250,127.054650,1
스타벅스 의정부이마트,3232A1225,37.743227,127.102500,1
스타벅스 이천증포DT,3232A1226,37.296604,127.457292,1
스타벅스 이천사음DT,3232A1227,37.299106,127.407841,1
스타벅스 이천하이닉스,3232A1228,37.252510,127.489933,1
스타벅스 이천터미널,3232A1229,37.278191,127.446323,1
스타벅스 이천IC DT,3232A1230,37.257791,127.482915,1
스타벅스 포천DT,3232A1231,37.848416,127.161831,1
스타벅스 광릉수목원,3232A1232,37.776503,127.165247,1
스타벅스 포천호국로DT,3232A1233,37.796534,127.127242,1
스타벅스 포천내촌DT,3232A1234,37.763241,127.225236,1
스타벅스 하남미사DT,3232A1235,37.559972,127.185791,1
스타벅스 하남황산사거리,3232A1236,37.550783,127.186033,1
스타벅스 스타필드위례1FR,3232A1237,37.480410,127.148140,1
스타벅스 미사역효성,3232A1238,37.567249,127.190308,1
스타벅스 하남덕풍,3232A1239,37.552153,127.209288,1
스타벅스 하남미사,3232A1240,37.569612,127.183415,1
스타벅스 스타필드하남1F(티바나),3232A1241,37.544779,127.223604,1
스타벅스 신세계하남2F,3232A1242,37.545994,127.221885,1
스타벅스 스타필드하남2FR,3232A1243,37.545214,127.224262,1
스타벅스 하남신장,3232A1244,37.538381,127.203986,1
스타벅스 하남시청,3232A1245,37.540585,127.216036,1
스타벅스 하남시청역,3232A1246,37.541417,127.208027,1
스타벅스 하남풍산역,3232A1247,37.553552,127.205342,1
스타벅스 하남감일,3232A1248,37.507411,127.155101,1
스타벅스 미사역그랑파사쥬,3232A1249,37.564213,127.191529,1
스타벅스 미사역파라곤스퀘어,3232A1250,37.564317,127.192825,1
스타벅스 화성시청,3232A1251,37.200878,126.826047,1
스타벅스 화성봉담,3232A1252,37.218656,126.955386,1
스타벅스 화성향남,3232A1253,37.131572,126.922767,1
스타벅스 동탄카림,3232A1254,37.199211,127.112946,1
스타벅스 동탄능동DT,3232A1255,37.212139,127.053557,1
스타벅스 동탄역,3232A1256,37.197796,127.098403,1
스타벅스 화성병점DT,3232A1257,37.212704,127.038292,1
스타벅스 동탄영천,3232A1258,37.206736,127.111380,1
스타벅스 신영통DT,3232A1259,37.234379,127.062955,1
스타벅스 동탄센트럴파크,3232A1260,37.208244,127.063890,1
스타벅스 동탄,3232A1261,37.201742,127.072973,1
스타벅스 동탄광장,3232A1262,37.204887,127.071810,1
스타벅스 동탄이마트,3232A1263,37.214170,127.079398,1
스타벅스 송산마도IC DT,3232A1264,37.207217,126.777694,1
스타벅스 동탄북광장,3232A1265,37.206887,127.074505,1
스타벅스 동탄산단DT,3232A1266,37.164446,127.086535,1
스타벅스 동탄라크몽,3232A1267,37.167246,127.105006,1
스타벅스 화성남양DT,3232A1268,37.206964,126.819199,1
스타벅스 화성봉담DT,3232A1269,37.228325,126.971579,1
스타벅스 동탄목동,3232A1270,37.182500,127.124660,1
스타벅스 화성반월DT,3232A1271,37.220177,127.057960,1
스타벅스 동탄여울공원,3232A1272,37.201256,127.089920,1
스타벅스 화성보통저수지,3232A1273,37.192495,126.978487,1
스타벅스 삼성전자DSR,3232A1274,37.226129,127.070494,1
스타벅스 동탄트레이더스,3232A1275,37.193406,127.097288,1
스타벅스 동탄신리천공원,3232A1276,37.183819,127.107312,1
스타벅스 화성향남DT,3232A1277,37.131949,126.910002,1
스타벅스 송산그린시티,3232A1278,37.284793,126.818368,1
스타벅스 동탄타임테라스,3232A1279,37.204292,127.069308,1
스타벅스 동탄IX타워,3232A1280,37.211114,127.089129,1
스타벅스 동탄역롯데R,3232A1281,37.199829,127.096524,1
스타벅스 화성안녕DT,3232A1282,37.202634,127.012916,1
스타벅스 동탄디엠시티,3232A1283,37.209675,127.099514,1
스타벅스 화성향남2지구,3232A1284,37.116359,126.910786,1
스타벅스 남양화성로DT,3232A1285,37.211056,126.813204,1
스타벅스 화성향남발안DT,3232A1286,37.133490,126.941213,1
스타벅스 동탄호수공원,3232A1287,37.172152,127.106201,1
스타벅스 삼송역,3232A1288,37.652262,126.896238,1
스타벅스 원흥역,3232A1289,37.649418,126.876687,1
스타벅스 스타필드고양3F,3232A1290,37.647216,126.895577,1
스타벅스 스타필드고양1FR,3232A1291,37.646970,126.895523,1
스타벅스 고양삼송,3232A1292,37.663673,126.891292,1
스타벅스 고양DT,3232A1293,37.709539,126.905295,1
스타벅스 행신역,3232A1294,37.614113,126.834331,1
스타벅스 원당DT,3232A1295,37.658155,126.837639,1
스타벅스 화정,3232A1296,37.633532,126.831454,1
스타벅스 화정역,3232A1297,37.633451,126.832906,1
스타벅스 고양덕은,3232A1298,37.579508,126.870239,1
스타벅스 고양행신,3232A1299,37.623815,126.834306,1
스타벅스 고양원흥DT,3232A1300,37.636819,126.869261,1
스타벅스 고양향동,3232A1301,37.598841,126.892661,1
스타벅스 지축역,3232A1302,37.649902,126.914310,1
스타벅스 화정호국로,3232A1303,37.641816,126.829596,1
스타벅스 신흥역,3232A1304,37.440935,127.146642,1
스타벅스 성남위례,3232A1305,37.472839,127.141062,1
스타벅스 성남이마트,3232A1306,37.444247,127.141457,1
스타벅스 가천대학교,3232A1307,37.449410,127.127200,1
스타벅스 수진역,3232A1308,37.438990,127.142250,1
스타벅스 성남태평,3232A1309,37.442561,127.136589,1
스타벅스 판교아이스퀘어,3232A1310,37.413028,127.098156,1
스타벅스 성남모란삼성,3232A1311,37.433909,127.127859,1
스타벅스 남위례역,3232A1312,37.464600,127.141420,1
스타벅스 판교제2테크노밸리,3232A1313,37.411085,127.094632,1
스타벅스 여주DT,3232A1314,37.266139,127.638536,1
스타벅스 여주P.아울렛입구,3232A1315,37.240511,127.611900,1
스타벅스 여주P.아울렛,3232A1316,37.242436,127.612395,1
스타벅스 여주프리미엄빌리지,3232A1317,37.242643,127.615343,1
스타벅스 여주남한강DT,3232A1318,37.300414,127.648162,1
스타벅스 여주자유CC,3232A1319,37.208983,127.570274,1
스타벅스 서여주IC DT,3232A1320,37.298135,127.602934,1
스타벅스 평택비전,3232A1321,36.998828,127.114264,1
스타벅스 평택서정DT,3232A1322,37.066066,127.063519,1
스타벅스 평택안중DT,3232A1323,36.990816,126.913376,1
스타벅스 평택로데오,3232A1324,36.991830,127.088400,1
스타벅스 평택AK플라자,3232A1325,36.991890,127.085398,1
스타벅스 평택송탄,3232A1326,37.066591,127.063044,1
스타벅스 평택독곡DT,3232A1327,37.087082,127.063120,1
스타벅스 평택이충DT,3232A1328,37.051970,127.077130,1
스타벅스 평택죽백DT,3232A1329,37.013807,127.113461,1
스타벅스 평택청북DT,3232A1330,37.020173,126.915001,1
스타벅스 평택고덕에듀타운,3232A1331,37.036367,127.027383,1
스타벅스 평택대DT,3232A1332,36.993363,127.134633,1
스타벅스 평택고덕,3232A1333,37.040236,127.051186,1
스타벅스 평택이마트,3232A1334,37.020935,127.076011,1
스타벅스 평택세교DT,3232A1335,37.007341,127.078798,1
스타벅스 평택팽성DT,3232A1336,36.954836,127.059957,1
스타벅스 평택비전DT,3232A1337,37.011254,127.104631,1
스타벅스 주엽강선,3232A1338,37.666326,126.766789,1
스타벅스 일산가로수길,3232A1339,37.665712,126.757179,1
스타벅스 일산가구단지,3232A1340,37.699570,126.756672,1
스타벅스 일산덕이DT,3232A1341,37.691947,126.756674,1
스타벅스 일산후곡,3232A1342,37.677387,126.767570,1
스타벅스 더타운몰킨텍스,3232A1343,37.662238,126.743981,1
스타벅스 일산탄현제니스,3232A1344,37.694169,126.763697,1
스타벅스 대화역,3232A1345,37.675376,126.748189,1
스타벅스 일산주엽,3232A1346,37.669903,126.762657,1
스타벅스 현대킨텍스,3232A1347,37.668128,126.751207,1
스타벅스 문촌사거리,3232A1348,37.672648,126.756613,1
스타벅스 일산탄현동,3232A1349,37.695167,126.764478,1
스타벅스 풍무역DT,3232A1350,37.610370,126.737528,1
스타벅스 풍무사거리DT,3232A1351,37.607845,126.722837,1
스타벅스 김포아이앤씨,3232A1352,37.638769,126.680464,1
스타벅스 김포구래,3232A1353,37.645803,126.629073,1
스타벅스 김포장기커낼,3232A1354,37.639600,126.677648,1
스타벅스 김포감정DT,3232A1355,37.624786,126.696429,1
스타벅스 김포운양,3232A1356,37.654309,126.684173,1
스타벅스 김포이마트,3232A1357,37.644437,126.628230,1
스타벅스 김포풍무DT,3232A1358,37.600112,126.720441,1
스타벅스 김포시청,3232A1359,37.618396,126.717912,1
스타벅스 김포장기,3232A1360,37.644239,126.667908,1
스타벅스 김포통진DT,3232A1361,37.682934,126.619100,1
스타벅스 김포현대아울렛3층,3232A1362,37.599328,126.785581,1
스타벅스 김포구래DT,3232A1363,37.634777,126.627616,1
스타벅스 김포석모DT,3232A1364,37.651279,126.649880,1
스타벅스 김포걸포,3232A1365,37.631846,126.702037,1
스타벅스 김포양촌역DT,3232A1366,37.647636,126.619733,1
스타벅스 김포마산역,3232A1367,37.637469,126.644416,1
스타벅스 김포한강로DT,3232A1368,37.650752,126.654653,1
스타벅스 부천상동역,3232A1369,37.506210,126.754270,1
스타벅스 스타필드부천,3232A1370,37.461162,126.813510,1
스타벅스 부천옥길,3232A1371,37.467656,126.823317,1
스타벅스 부천심곡DT,3232A1372,37.492932,126.784410,1
스타벅스 뉴코아부천,3232A1373,37.504279,126.756992,1
스타벅스 중동이마트,3232A1374,37.504065,126.763545,1
스타벅스 부천중동DT,3232A1375,37.496374,126.764200,1
스타벅스 부천신중동역,3232A1376,37.503765,126.774144,1
스타벅스 역곡역DT,3232A1377,37.483524,126.809310,1
스타벅스 부천중동,3232A1378,37.497976,126.777020,1
스타벅스 부천시청역,3232A1379,37.505155,126.762691,1
스타벅스 현대중동,3232A1380,37.504514,126.760651,1
스타벅스 부천플레이도시,3232A1381,37.500302,126.743851,1
스타벅스 송내역,3232A1382,37.488389,126.752604,1
스타벅스 부천상동,3232A1383,37.505357,126.752554,1
스타벅스 부천상일로,3232A1384,37.491238,126.755625,1
스타벅스 중동삼성,3232A1385,37.503181,126.770616,1
스타벅스 부천역,3232A1386,37.483904,126.782295,1
스타벅스 부천옥길DT,3232A1387,37.472022,126.816096,1
스타벅스 부천상동DT,3232A1388,37.515682,126.758576,1
스타벅스 부천원종DT,3232A1389,37.529734,126.805451,1
스타벅스 부천중동센트럴,3232A1390,37.501698,126.768647,1
스타벅스 춘의역DT,3232A1391,37.503080,126.785460,1
스타벅스 신중동,3232A1392,37.500311,126.776463,1
스타벅스 소사역,3232A1393,37.481650,126.794930,1
스타벅스 광교갤러리아9F,3232A1394,37.285343,127.057235,1
스타벅스 수원법조타운,3232A1395,37.291840,127.067164,1
스타벅스 광교역,3232A1396,37.300586,127.044101,1
스타벅스 광교엘포트R,3232A1397,37.286995,127.057782,1
스타벅스 영통R,3232A1398,37.245605,127.062159,1
스타벅스 수원망포DT,3232A1399,37.245828,127.051340,1
스타벅스 수원광교,3232A1400,37.290262,127.049762,1
